,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
332,0.4027777777777778,0.519774011299435,0.3835616438356165,0.8333333333333333,0.3205128205128206,0.4878048780487805,0.9310344827586207,0.5722543352601264,0.3783783783783785,0.32307692307692326,0.14893617021276606,6
333,0.45833333333333337,0.49717514124293793,0.1095890410958904,0.37500000000000006,0.8205128205128205,0.36585365853658536,0.3275862068965517,0.39884393063584866,0.2567567567567566,0.2923076923076924,0.4893617021276597,5
334,0.38888888888888895,0.5988700564971752,0.0136986301369863,0.5416666666666665,0.47435897435897445,0.3902439024390244,0.27586206896551724,0.45664739884394123,0.5405405405405399,0.6307692307692309,0.6382978723404253,7
336,0.5277777777777778,0.3502824858757062,0.6164383561643836,0.2916666666666666,0.14102564102564097,0.12195121951219515,0.08620689655172414,0.28323699421966353,0.554054054054054,0.5692307692307693,0.8085106382978724,6
337,0.3749999999999999,0.3502824858757062,0.4383561643835616,0.6666666666666665,0.5,0.6829268292682927,0.4482758620689655,0.5838150289017392,0.49999999999999956,0.476923076923077,0.34042553191489366,5
341,0.7638888888888887,0.3389830508474576,0.6575342465753424,0.625,0.3076923076923077,0.0975609756097561,0.10344827586206898,0.5606936416184993,0.36486486486486447,0.830769230769231,0.5531914893617023,6
342,0.8055555555555555,0.30508474576271194,0.6438356164383561,0.25000000000000006,0.9871794871794872,0.12195121951219515,0.06896551724137931,0.6763005780346987,0.4864864864864864,0.6461538461538464,0.2340425531914896,6
343,0.8055555555555555,0.30508474576271194,0.6438356164383561,0.25000000000000006,0.9871794871794872,0.12195121951219515,0.06896551724137931,0.6763005780346987,0.4864864864864864,0.6461538461538464,0.2340425531914896,6
344,0.9444444444444445,0.5084745762711864,0.684931506849315,0.5833333333333333,0.5256410256410258,0.12195121951219515,0.22413793103448276,0.9537572254335345,0.24324324324324342,0.6923076923076924,0.42553191489361675,6
345,0.26388888888888895,0.6384180790960453,0.0,0.2916666666666666,0.33333333333333337,0.9512195121951219,0.4913793103448276,0.641618497109846,0.8918918918918917,0.7384615384615386,0.25531914893617014,5
346,0.20833333333333337,0.7853107344632768,0.0273972602739726,0.625,0.39743589743589736,0.3902439024390244,0.24137931034482757,0.36416184971099597,0.8648648648648645,0.8615384615384617,0.7659574468085109,7
348,0.6249999999999999,0.49717514124293793,0.4246575342465753,0.6666666666666665,0.6153846153846154,0.3414634146341463,0.3448275862068966,0.641618497109846,0.22972972972972938,0.9076923076923079,0.27659574468085113,6
349,0.5555555555555555,0.7514124293785311,0.0,0.5833333333333333,0.6666666666666667,0.24390243902439027,0.1896551724137931,0.8150289017341095,0.5675675675675671,0.8153846153846155,0.14893617021276606,6
350,0.7777777777777776,0.6214689265536724,0.3013698630136986,0.625,0.8461538461538463,0.3902439024390244,0.24137931034482757,0.9306358381502946,0.4594594594594592,1.0,0.25531914893617014,6
351,0.5555555555555555,0.7627118644067797,0.0,0.5833333333333333,0.7051282051282053,0.24390243902439027,0.1724137931034483,0.8150289017341095,0.554054054054054,0.7692307692307693,0.14893617021276606,6
352,0.36111111111111105,0.6158192090395481,0.0,0.49999999999999994,0.6282051282051282,0.17073170731707318,0.11206896551724138,0.5838150289017392,0.44594594594594605,0.6153846153846155,0.1276595744680853,5
355,0.22222222222222232,0.711864406779661,0.0136986301369863,0.49999999999999994,0.47435897435897445,0.3902439024390244,0.22413793103448276,0.36416184971099597,0.8243243243243241,0.4307692307692309,0.8723404255319149,6
356,0.8888888888888887,0.327683615819209,0.7123287671232876,0.75,0.5,0.6829268292682927,0.4224137931034483,0.8959537572254419,0.432432432432432,0.8461538461538464,0.4893617021276597,5
357,0.7499999999999999,0.3389830508474576,0.9041095890410958,0.7291666666666667,0.9615384615384617,0.2682926829268293,0.19827586206896552,0.5375722543352737,0.4054054054054057,0.6461538461538464,0.6382978723404253,7
358,0.9444444444444445,0.3502824858757062,0.9041095890410958,0.7916666666666665,0.871794871794872,0.21951219512195122,0.14655172413793105,0.8843930635838291,0.28378378378378377,0.8000000000000002,0.36170212765957466,7
360,0.43055555555555547,0.655367231638418,0.3150684931506849,0.3333333333333333,0.7435897435897438,0.3170731707317073,0.646551724137931,0.5722543352601264,0.33783783783783816,0.5692307692307693,0.14893617021276606,5
361,0.48611111111111105,0.3728813559322034,0.4246575342465753,0.5833333333333333,0.5769230769230769,0.4878048780487805,0.3793103448275862,0.6763005780346987,0.5810810810810811,0.8923076923076926,0.25531914893617014,6
362,0.9444444444444445,0.519774011299435,0.9041095890410958,0.5416666666666665,0.39743589743589736,0.12195121951219515,0.2672413793103448,0.7919075144508838,0.14864864864864868,0.35384615384615403,0.27659574468085113,5
365,0.6805555555555555,0.3389830508474576,0.684931506849315,0.9166666666666665,0.8461538461538463,0.14634146341463417,0.12931034482758622,0.641618497109846,0.432432432432432,0.9230769230769235,0.6595744680851063,6
367,0.736111111111111,0.5141242937853108,0.8356164383561643,0.5833333333333333,0.4487179487179488,0.24390243902439027,0.15517241379310345,0.8843930635838291,0.2972972972972978,0.553846153846154,0.06382978723404253,5
370,0.2500000000000001,0.728813559322034,0.0273972602739726,0.4583333333333332,0.28205128205128205,0.8292682926829268,0.4913793103448276,0.5953757225433662,0.8513513513513513,0.6923076923076924,0.25531914893617014,5
371,0.38888888888888895,0.13559322033898305,0.547945205479452,0.16666666666666669,0.1923076923076923,0.24390243902439027,0.16379310344827586,0.502890173410421,0.5135135135135136,0.830769230769231,0.0,6
373,0.31944444444444453,0.48587570621468934,0.3013698630136986,0.4166666666666667,0.8333333333333335,0.2682926829268293,0.5689655172413793,0.4104046242774615,0.14864864864864868,0.4615384615384617,0.10638297872340408,5
379,0.44444444444444453,0.3389830508474576,0.5205479452054794,0.5416666666666665,0.6794871794871795,0.5609756097560976,0.4655172413793104,0.641618497109846,0.49999999999999956,0.5692307692307693,0.4468085106382982,6
380,0.44444444444444453,0.15819209039548024,0.5753424657534246,0.3333333333333333,0.5,0.24390243902439027,0.1810344827586207,0.5838150289017392,0.36486486486486447,0.7230769230769233,0.14893617021276606,6
382,0.44444444444444453,0.15819209039548024,0.5753424657534246,0.3333333333333333,0.5,0.24390243902439027,0.1810344827586207,0.5838150289017392,0.36486486486486447,0.7230769230769233,0.14893617021276606,6
383,0.44444444444444453,0.15819209039548024,0.5753424657534246,0.3333333333333333,0.5,0.24390243902439027,0.1810344827586207,0.5838150289017392,0.36486486486486447,0.7230769230769233,0.14893617021276606,6
384,0.36111111111111105,0.44067796610169496,0.3835616438356165,0.37500000000000006,0.5897435897435896,0.5365853658536586,0.41379310344827586,0.6531791907514588,0.6486486486486487,0.6307692307692309,0.10638297872340408,5
385,0.31944444444444453,0.576271186440678,0.09589041095890412,0.49999999999999994,0.6282051282051282,0.24390243902439027,0.2672413793103448,0.641618497109846,0.6621621621621618,0.6615384615384617,0.2127659574468086,6
386,0.3749999999999999,0.47457627118644075,0.3561643835616438,0.3333333333333333,0.6025641025641026,0.5365853658536586,0.3620689655172414,0.6647398843930716,0.6351351351351355,0.6307692307692309,0.10638297872340408,6
387,0.44444444444444453,0.6101694915254238,0.2054794520547945,0.2916666666666666,0.4871794871794872,0.3902439024390244,0.3103448275862069,0.5606936416184993,0.49999999999999956,0.32307692307692326,0.1914893617021276,6
388,0.3749999999999999,0.384180790960452,0.3561643835616438,0.2916666666666666,0.6025641025641026,0.5365853658536586,0.4051724137931034,0.6647398843930716,0.6621621621621618,0.6307692307692309,0.10638297872340408,6
389,0.6249999999999999,0.29378531073446335,0.4246575342465753,0.5416666666666665,0.7051282051282053,0.36585365853658536,0.3706896551724138,0.6763005780346987,0.33783783783783816,0.5692307692307693,0.27659574468085113,7
390,0.06944444444444442,0.824858757062147,0.0684931506849315,0.08333333333333331,0.05128205128205121,0.2682926829268293,0.7068965517241379,0.00578034682081352,0.8378378378378373,0.7538461538461539,0.8936170212765955,8
392,0.611111111111111,0.28248587570621464,0.7123287671232876,0.3333333333333333,0.5256410256410258,0.12195121951219515,0.1724137931034483,0.6531791907514588,0.3243243243243241,0.27692307692307705,0.17021276595744705,5
393,0.45833333333333337,0.6158192090395481,0.8356164383561643,0.3333333333333333,0.9102564102564104,0.2926829268292683,0.7672413793103449,0.5375722543352737,0.2972972972972978,0.32307692307692326,0.0851063829787233,5
397,0.8888888888888887,0.5310734463276836,0.8082191780821917,0.5833333333333333,0.5897435897435896,0.2926829268292683,0.3706896551724138,0.7456647398844041,0.3243243243243241,0.49230769230769245,0.4893617021276597,6
398,0.8888888888888887,0.5310734463276836,0.8082191780821917,0.5833333333333333,0.5897435897435896,0.2926829268292683,0.3706896551724138,0.7456647398844041,0.3243243243243241,0.49230769230769245,0.4893617021276597,6
399,0.4999999999999999,0.728813559322034,0.3013698630136986,0.4583333333333332,0.29487179487179493,0.1951219512195122,0.3103448275862069,0.45664739884394123,0.21621621621621623,0.3384615384615386,0.14893617021276606,5
401,0.36111111111111105,0.15819209039548024,0.410958904109589,0.20833333333333331,0.23076923076923073,0.46341463414634143,0.27586206896551724,0.29479768786127636,0.47297297297297325,0.2153846153846154,0.4468085106382982,6
402,0.9861111111111108,0.4067796610169492,0.7397260273972602,0.5833333333333333,0.5641025641025643,0.43902439024390244,0.5,0.8843930635838291,0.21621621621621623,0.4307692307692309,0.3829787234042552,6
403,0.8749999999999999,0.5423728813559322,0.6712328767123287,0.625,0.5641025641025643,0.21951219512195122,0.3017241379310345,0.8150289017341095,0.28378378378378377,0.4615384615384617,0.3829787234042552,6
404,0.36111111111111105,0.6440677966101694,0.0684931506849315,0.625,0.4358974358974359,0.3414634146341463,0.1810344827586207,0.5838150289017392,0.432432432432432,0.4307692307692309,0.0851063829787233,5
405,0.4999999999999999,0.21468926553672316,0.6301369863013698,0.08333333333333331,0.23076923076923073,0.24390243902439027,0.16379310344827586,0.49132947976880814,0.5675675675675671,0.6615384615384617,0.2978723404255317,6
406,0.6527777777777778,0.3615819209039548,0.6438356164383561,0.5416666666666665,0.28205128205128205,0.1951219512195122,0.1896551724137931,0.6647398843930716,0.4054054054054057,0.49230769230769245,0.4468085106382982,6
407,0.9583333333333334,0.30508474576271194,0.9041095890410958,0.75,0.6666666666666667,0.2682926829268293,0.20689655172413796,0.8381502890173635,0.3243243243243241,0.4615384615384617,0.4468085106382982,7
410,0.5416666666666666,0.3502824858757062,0.4657534246575343,0.5416666666666665,0.5,0.6097560975609756,0.6896551724137931,0.7341040462427912,0.5945945945945943,0.44615384615384623,0.17021276595744705,6
411,0.5555555555555555,0.3728813559322034,0.47945205479452047,0.49999999999999994,0.5,0.5365853658536586,0.6206896551724138,0.7341040462427912,0.5945945945945943,0.44615384615384623,0.17021276595744705,5
412,0.2777777777777778,0.6949152542372882,0.2191780821917808,0.2916666666666666,0.7564102564102566,0.3414634146341463,0.6120689655172413,0.49132947976880814,0.44594594594594605,0.476923076923077,0.1276595744680853,5
414,0.513888888888889,0.45197740112994356,0.4657534246575343,0.625,0.5897435897435896,0.5609756097560976,1.0,0.6763005780346987,0.432432432432432,0.4307692307692309,0.17021276595744705,5
416,0.7638888888888887,0.4067796610169492,0.8767123287671232,0.4166666666666667,0.8974358974358976,0.12195121951219515,0.12068965517241381,0.5375722543352737,0.432432432432432,0.5076923076923078,0.6382978723404253,6
419,0.23611111111111116,0.7344632768361583,0.0,0.25000000000000006,0.3205128205128206,0.8048780487804879,0.39655172413793105,0.6069364161849933,0.9189189189189189,0.5384615384615387,0.25531914893617014,5
420,0.611111111111111,0.49717514124293793,0.4520547945205479,0.49999999999999994,0.6153846153846154,0.8292682926829268,0.5258620689655172,0.5606936416184993,0.4594594594594592,0.6153846153846155,0.6595744680851063,7
421,0.20833333333333337,0.8135593220338984,0.0410958904109589,0.4583333333333332,0.23076923076923073,0.7560975609756098,0.3620689655172414,0.32947976878612906,0.7837837837837838,0.35384615384615403,0.7659574468085109,7
422,0.36111111111111105,0.9491525423728814,0.273972602739726,0.3333333333333333,0.07692307692307687,0.3414634146341463,0.4655172413793104,0.36416184971099597,0.5675675675675671,0.1692307692307693,0.46808510638297873,5
423,0.7499999999999999,0.13559322033898305,0.6438356164383561,0.37500000000000006,0.3205128205128206,0.12195121951219515,0.15517241379310345,0.6300578034682189,0.28378378378378377,0.8769230769230772,0.4893617021276597,7
424,0.36111111111111105,0.9491525423728814,0.273972602739726,0.3333333333333333,0.07692307692307687,0.3414634146341463,0.4655172413793104,0.36416184971099597,0.5675675675675671,0.1692307692307693,0.46808510638297873,5
425,0.20833333333333337,0.8135593220338984,0.0410958904109589,0.4583333333333332,0.23076923076923073,0.7560975609756098,0.3620689655172414,0.32947976878612906,0.7837837837837838,0.35384615384615403,0.7659574468085109,7
426,0.1805555555555557,0.6214689265536724,0.1095890410958904,0.37500000000000006,0.05128205128205121,0.43902439024390244,0.3620689655172414,0.29479768786127636,0.7432432432432434,0.24615384615384617,0.5744680851063828,6
427,0.611111111111111,0.7457627118644069,0.3013698630136986,0.2916666666666666,0.46153846153846156,0.12195121951219515,0.22413793103448276,0.7456647398844041,0.432432432432432,0.35384615384615403,0.4042553191489362,6
428,0.5555555555555555,0.45197740112994356,0.4520547945205479,0.041666666666666685,0.3717948717948719,0.1951219512195122,0.20689655172413796,0.6300578034682189,0.4054054054054057,0.41538461538461546,0.1276595744680853,5
430,0.7499999999999999,0.13559322033898305,0.6438356164383561,0.37500000000000006,0.3205128205128206,0.12195121951219515,0.15517241379310345,0.6300578034682189,0.28378378378378377,0.8769230769230772,0.4893617021276597,7
431,0.3749999999999999,0.48587570621468934,0.47945205479452047,0.4166666666666667,0.42307692307692313,0.4878048780487805,0.5172413793103449,0.5838150289017392,0.41891891891891886,0.35384615384615403,0.10638297872340408,5
432,0.9444444444444445,0.28248587570621464,0.9452054794520547,0.4583333333333332,0.47435897435897445,0.2682926829268293,0.15517241379310345,0.39884393063584866,0.08108108108108114,0.49230769230769245,0.8723404255319149,6
433,1.0,0.30508474576271194,0.863013698630137,0.4583333333333332,0.6410256410256412,0.12195121951219515,0.10344827586206898,0.9306358381502946,0.2972972972972978,0.24615384615384617,0.17021276595744705,5
434,0.736111111111111,0.327683615819209,0.7534246575342466,0.8333333333333333,0.4487179487179488,0.5121951219512195,0.41379310344827586,0.8381502890173635,0.28378378378378377,0.8615384615384617,0.25531914893617014,6
435,1.0,0.30508474576271194,0.863013698630137,0.4583333333333332,0.6410256410256412,0.12195121951219515,0.10344827586206898,0.9306358381502946,0.2972972972972978,0.24615384615384617,0.17021276595744705,5
436,0.4027777777777778,0.6214689265536724,0.410958904109589,0.3333333333333333,0.2435897435897436,0.9024390243902439,0.48275862068965514,0.39884393063584866,0.432432432432432,0.35384615384615403,0.31914893617021267,6
437,0.8333333333333331,0.3728813559322034,0.9999999999999999,0.8333333333333333,0.3205128205128206,0.12195121951219515,0.13793103448275862,0.7225433526011784,0.31081081081081097,0.5076923076923078,0.5319148936170213,6
438,0.736111111111111,0.327683615819209,0.7534246575342466,0.8333333333333333,0.4487179487179488,0.5121951219512195,0.41379310344827586,0.8381502890173635,0.28378378378378377,0.8615384615384617,0.25531914893617014,6
439,0.26388888888888895,0.5649717514124294,0.2465753424657534,0.12500000000000006,0.2692307692307693,0.14634146341463417,0.3793103448275862,0.3179190751445162,0.18918918918918903,0.41538461538461546,0.1276595744680853,5
441,0.9444444444444445,0.31638418079096053,0.8904109589041096,0.3958333333333333,0.34615384615384626,0.14634146341463417,0.1810344827586207,0.7456647398844041,0.16216216216216184,0.5384615384615387,0.5531914893617023,6
443,0.6805555555555555,0.3615819209039548,0.6712328767123287,0.625,0.46153846153846156,0.24390243902439027,0.11206896551724138,0.45664739884394123,0.39189189189189166,0.4615384615384617,0.6170212765957444,7
444,0.02777777777777779,0.5084745762711864,0.0136986301369863,0.20833333333333331,0.16666666666666663,0.0975609756097561,0.1810344827586207,0.12138728323699866,0.8513513513513513,0.7846153846153848,0.8085106382978724,7
445,0.611111111111111,0.6949152542372882,0.136986301369863,0.37500000000000006,0.4871794871794872,0.12195121951219515,0.21551724137931033,0.7225433526011784,0.39189189189189166,0.35384615384615403,0.2978723404255317,6
448,0.48611111111111105,0.46327683615819215,0.3013698630136986,0.3333333333333333,0.7564102564102566,0.14634146341463417,0.1810344827586207,0.502890173410421,0.3513513513513513,0.35384615384615403,0.31914893617021267,6
449,0.9444444444444445,0.30508474576271194,0.9452054794520547,0.6666666666666665,0.6923076923076925,0.3902439024390244,0.25,0.8150289017341095,0.21621621621621623,0.4307692307692309,0.4468085106382982,6
450,0.9444444444444445,0.30508474576271194,0.9452054794520547,0.6666666666666665,0.6923076923076925,0.3902439024390244,0.25,0.8150289017341095,0.21621621621621623,0.4307692307692309,0.4468085106382982,6
452,0.23611111111111116,0.49717514124293793,0.0410958904109589,0.20833333333333331,0.5512820512820513,0.4146341463414634,0.25,0.5144508670520338,0.6756756756756759,0.4615384615384617,0.27659574468085113,6
453,0.736111111111111,0.23728813559322035,0.863013698630137,0.6666666666666665,0.5512820512820513,0.0975609756097561,0.13793103448275862,0.8612716763005892,0.432432432432432,0.6307692307692309,0.5319148936170213,7
454,0.26388888888888895,0.12429378531073446,0.547945205479452,0.16666666666666669,0.28205128205128205,0.4878048780487805,0.5258620689655172,0.32947976878612906,0.7567567567567566,0.4615384615384617,0.5106382978723403,5
456,0.5277777777777778,0.5310734463276836,0.5342465753424658,0.4583333333333332,0.6923076923076925,0.0975609756097561,0.13793103448275862,0.7225433526011784,0.5810810810810811,0.3846153846153847,0.34042553191489366,5
457,0.5694444444444443,0.576271186440678,0.2876712328767123,0.625,0.7179487179487181,0.6829268292682927,0.5086206896551724,0.7456647398844041,0.4594594594594592,0.3846153846153847,0.1914893617021276,5
458,0.736111111111111,0.23728813559322035,0.863013698630137,0.6666666666666665,0.5512820512820513,0.0975609756097561,0.13793103448275862,0.8612716763005892,0.432432432432432,0.6307692307692309,0.5319148936170213,7
459,0.9027777777777776,0.519774011299435,0.9041095890410958,0.4166666666666667,0.42307692307692313,0.21951219512195122,0.35344827586206895,0.9768786127167743,0.41891891891891886,0.36923076923076925,0.06382978723404253,3
460,0.5694444444444443,0.3502824858757062,0.7123287671232876,0.4583333333333332,0.5384615384615385,0.3170731707317073,0.14655172413793105,0.6069364161849933,0.554054054054054,0.4307692307692309,0.5531914893617023,6
461,0.44444444444444453,0.5593220338983051,0.3013698630136986,0.5833333333333333,0.5897435897435896,0.12195121951219515,0.11206896551724138,0.6763005780346987,0.432432432432432,0.4307692307692309,0.1276595744680853,5
462,0.8194444444444443,0.15819209039548024,0.9315068493150686,0.5624999999999998,0.5641025641025643,0.21951219512195122,0.16379310344827586,0.5375722543352737,0.3243243243243241,0.4307692307692309,0.6595744680851063,5
464,0.8888888888888887,0.22033898305084745,0.7397260273972602,0.37500000000000006,0.5512820512820513,0.0975609756097561,0.07758620689655174,0.7341040462427912,0.054054054054053946,0.5692307692307693,0.10638297872340408,6
465,0.6805555555555555,0.19209039548022597,0.547945205479452,0.7083333333333333,0.7307692307692308,0.21951219512195122,0.1724137931034483,0.9537572254335345,0.7297297297297294,0.8923076923076926,0.2127659574468086,5
466,0.7222222222222222,0.42937853107344637,0.5753424657534246,0.3333333333333333,0.35897435897435903,0.4878048780487805,0.3879310344827586,0.6763005780346987,0.2972972972972978,0.6000000000000002,0.5957446808510638,6
468,0.8749999999999999,0.27118644067796605,0.9452054794520547,0.37500000000000006,0.6282051282051282,0.12195121951219515,0.12931034482758622,0.8843930635838291,0.31081081081081097,0.44615384615384623,0.10638297872340408,6
469,0.4999999999999999,0.7909604519774012,0.0273972602739726,0.0,0.3717948717948719,0.8536585365853658,0.3620689655172414,0.32947976878612906,0.3513513513513513,0.3846153846153847,0.2340425531914896,5
471,0.6249999999999999,0.47457627118644075,0.5753424657534246,0.49999999999999994,0.512820512820513,0.5853658536585366,0.39655172413793105,0.5375722543352737,0.3513513513513513,0.5846153846153846,0.5744680851063828,6
473,0.6666666666666666,0.25988700564971745,0.7534246575342466,0.37500000000000006,0.2692307692307693,0.0975609756097561,0.06896551724137931,0.5491329479768865,0.432432432432432,0.707692307692308,0.4042553191489362,5
474,0.7499999999999999,0.18079096045197743,0.6986301369863014,0.20833333333333331,0.5,0.21951219512195122,0.15517241379310345,0.6763005780346987,0.3513513513513513,0.8615384615384617,0.14893617021276606,6
475,0.6249999999999999,0.632768361581921,0.3287671232876712,0.4166666666666667,0.5897435897435896,0.0975609756097561,0.1896551724137931,0.7456647398844041,0.2702702702702706,0.41538461538461546,0.31914893617021267,5
476,0.5833333333333334,0.16949152542372883,0.5616438356164383,0.3333333333333333,0.6410256410256412,0.12195121951219515,0.08620689655172414,0.6531791907514588,0.4594594594594592,0.5692307692307693,0.2127659574468086,5
478,0.6249999999999999,0.632768361581921,0.3287671232876712,0.4166666666666667,0.5897435897435896,0.0975609756097561,0.1896551724137931,0.7456647398844041,0.2702702702702706,0.41538461538461546,0.31914893617021267,5
479,0.5972222222222222,0.6384180790960453,0.1506849315068493,0.625,0.46153846153846156,0.12195121951219515,0.21551724137931033,0.6994219653179243,0.33783783783783816,0.5692307692307693,0.2978723404255317,6
481,0.5972222222222222,0.20338983050847456,0.767123287671233,0.6666666666666665,0.5,0.12195121951219515,0.09482758620689655,0.46820809248555406,0.28378378378378377,0.9076923076923079,0.6382978723404253,8
485,0.7083333333333331,0.6214689265536724,0.5342465753424658,0.2916666666666666,0.16666666666666663,0.12195121951219515,0.09482758620689655,0.6069364161849933,0.31081081081081097,0.2153846153846154,0.27659574468085113,5
486,0.7083333333333331,0.6214689265536724,0.5342465753424658,0.2916666666666666,0.16666666666666663,0.12195121951219515,0.09482758620689655,0.6069364161849933,0.31081081081081097,0.2153846153846154,0.27659574468085113,5
487,0.7083333333333331,0.5932203389830509,0.4931506849315068,0.25000000000000006,0.15384615384615385,0.0975609756097561,0.06896551724137931,0.6763005780346987,0.31081081081081097,0.13846153846153852,0.27659574468085113,6
488,0.9027777777777776,0.22598870056497175,0.7534246575342466,0.6666666666666665,0.512820512820513,0.8292682926829268,0.5258620689655172,0.907514450867069,0.5135135135135136,0.9076923076923079,0.4468085106382982,7
489,0.5833333333333334,0.30508474576271194,0.547945205479452,0.5833333333333333,0.41025641025641024,0.21951219512195122,0.1724137931034483,0.6994219653179243,0.5405405405405399,0.6461538461538464,0.31914893617021267,6
490,0.5833333333333334,0.7401129943502825,0.3698630136986301,0.6666666666666665,0.47435897435897445,0.5609756097560976,0.43103448275862066,0.6994219653179243,0.49999999999999956,0.5230769230769233,0.4042553191489362,6
491,0.5694444444444443,0.327683615819209,0.684931506849315,0.5416666666666665,0.17948717948717952,0.2682926829268293,0.16379310344827586,0.32947976878612906,0.5405405405405399,0.707692307692308,0.978723404255319,7
492,0.5277777777777778,0.31638418079096053,0.6986301369863014,0.5833333333333333,0.14102564102564097,0.2926829268292683,0.1810344827586207,0.3063583815029034,0.5135135135135136,0.8769230769230772,1.0,7
493,0.4999999999999999,0.6440677966101694,0.4246575342465753,0.75,0.5769230769230769,0.5365853658536586,0.646551724137931,0.907514450867069,0.7297297297297294,0.6307692307692309,0.6170212765957444,6
495,0.7777777777777776,0.25988700564971745,0.726027397260274,0.5833333333333333,0.3717948717948719,0.0975609756097561,0.08620689655172414,0.5606936416184993,0.28378378378378377,0.49230769230769245,0.4893617021276597,8
496,0.3749999999999999,0.45197740112994356,0.3424657534246575,0.2916666666666666,0.512820512820513,0.3170731707317073,0.27586206896551724,0.6994219653179243,0.6621621621621618,0.49230769230769245,0.06382978723404253,6
498,0.7777777777777776,0.25988700564971745,0.726027397260274,0.5833333333333333,0.3717948717948719,0.0975609756097561,0.08620689655172414,0.5606936416184993,0.28378378378378377,0.49230769230769245,0.4893617021276597,8
499,0.4999999999999999,0.6440677966101694,0.4246575342465753,0.75,0.5769230769230769,0.5365853658536586,0.646551724137931,0.907514450867069,0.7297297297297294,0.6307692307692309,0.6170212765957444,6
500,0.3749999999999999,0.45197740112994356,0.3424657534246575,0.2916666666666666,0.512820512820513,0.3170731707317073,0.27586206896551724,0.6994219653179243,0.6621621621621618,0.49230769230769245,0.06382978723404253,6
505,0.7083333333333331,0.4180790960451978,0.863013698630137,0.7083333333333333,0.39743589743589736,0.21951219512195122,0.1724137931034483,0.5144508670520338,0.2972972972972978,0.6923076923076924,0.8085106382978724,7
507,0.847222222222222,0.6214689265536724,0.7534246575342466,0.4583333333333332,0.5512820512820513,0.12195121951219515,0.0603448275862069,0.8843930635838291,0.31081081081081097,0.5846153846153846,0.17021276595744705,6
508,0.6805555555555555,0.5310734463276836,0.4246575342465753,0.4166666666666667,0.6282051282051282,0.6097560975609756,0.48275862068965514,0.8150289017341095,0.3243243243243241,0.4615384615384617,0.31914893617021267,6
511,0.6805555555555555,0.5310734463276836,0.4246575342465753,0.4166666666666667,0.6282051282051282,0.6097560975609756,0.48275862068965514,0.8150289017341095,0.3243243243243241,0.4615384615384617,0.31914893617021267,6
513,0.7499999999999999,0.44067796610169496,0.8767123287671232,0.49999999999999994,0.8461538461538463,0.12195121951219515,0.07758620689655174,0.5722543352601264,0.2027027027027022,0.5076923076923078,0.6595744680851063,7
514,0.7499999999999999,0.44067796610169496,0.8767123287671232,0.49999999999999994,0.8461538461538463,0.12195121951219515,0.07758620689655174,0.5722543352601264,0.2027027027027022,0.5076923076923078,0.6595744680851063,7
518,0.8055555555555555,0.1016949152542373,0.6712328767123287,0.6666666666666665,0.6025641025641026,0.24390243902439027,0.22413793103448276,0.5606936416184993,0.3783783783783785,0.5384615384615387,0.6382978723404253,6
519,0.30555555555555547,0.2768361581920904,0.6712328767123287,0.5416666666666665,0.6025641025641026,0.926829268292683,0.8620689655172413,0.49132947976880814,0.5675675675675671,0.6923076923076924,0.4893617021276597,5
520,0.6527777777777778,0.14689265536723164,0.6712328767123287,0.625,0.6025641025641026,0.3414634146341463,0.2327586206896552,0.6763005780346987,0.6486486486486487,0.8769230769230772,0.27659574468085113,6
521,0.3472222222222222,0.327683615819209,0.6712328767123287,0.3333333333333333,0.6025641025641026,0.36585365853658536,0.31896551724137934,0.6531791907514588,0.7297297297297294,0.476923076923077,0.0851063829787233,5
524,0.5694444444444443,0.3502824858757062,0.6712328767123287,0.49999999999999994,0.5769230769230769,0.5365853658536586,0.9482758620689655,0.6069364161849933,0.39189189189189166,0.476923076923077,0.17021276595744705,5
525,0.736111111111111,0.5875706214689266,0.3287671232876712,0.6666666666666665,0.8205128205128205,0.6829268292682927,0.4051724137931034,0.8612716763005892,0.4054054054054057,0.5230769230769233,0.25531914893617014,5
526,0.30555555555555547,0.2768361581920904,0.6712328767123287,0.5416666666666665,0.6025641025641026,0.926829268292683,0.8620689655172413,0.49132947976880814,0.5675675675675671,0.6923076923076924,0.4893617021276597,5
527,0.26388888888888895,0.29378531073446335,0.6712328767123287,0.5416666666666665,0.7179487179487181,0.7804878048780488,0.6810344827586207,0.4450867052023142,0.6081081081081083,0.6769230769230771,0.5744680851063828,6
528,0.43055555555555547,0.3389830508474576,0.6712328767123287,0.5833333333333333,0.5512820512820513,0.7560975609756098,0.4224137931034483,0.7456647398844041,0.5405405405405399,0.6461538461538464,0.0,6
529,0.6666666666666666,0.576271186440678,0.3287671232876712,0.49999999999999994,0.46153846153846156,0.12195121951219515,0.2327586206896552,0.5838150289017392,0.2027027027027022,0.36923076923076925,0.14893617021276606,5
530,0.5555555555555555,0.11299435028248589,0.3287671232876712,0.37500000000000006,0.47435897435897445,0.0,0.1896551724137931,0.7687861271676439,0.6351351351351355,0.830769230769231,0.34042553191489366,6
531,0.9444444444444445,0.29378531073446335,0.6712328767123287,0.625,0.7307692307692308,0.2682926829268293,0.3103448275862069,0.9306358381502946,0.2972972972972978,0.4307692307692309,0.34042553191489366,5
